"COU","Country","SOURCE","Source","SERIES","Series","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","SVY","Survey data","EEM","Employees","2013","2013","NBR","Number","3","Thousands",,,565,,
"EST","Estonia","SVY","Survey data","EEM","Employees","2014","2014","NBR","Number","3","Thousands",,,568,,
"EST","Estonia","SVY","Survey data","EEM","Employees","2015","2015","NBR","Number","3","Thousands",,,581,,
"EST","Estonia","SVY","Survey data","EEM","Employees","2016","2016","NBR","Number","3","Thousands",,,584,,
"EST","Estonia","SVY","Survey data","EEM","Employees","2017","2017","NBR","Number","3","Thousands",,,591,,
"NZL","New Zealand","SVY","Survey data","TUM","Union members","2016","2016","NBR","Number","3","Thousands",,,378,,
"NZL","New Zealand","SVY","Survey data","TUM","Union members","2017","2017","NBR","Number","3","Thousands",,,397,,
"NZL","New Zealand","SVY","Survey data","TUM","Union members","2018","2018","NBR","Number","3","Thousands",,,407,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2001","2001","NBR","Number","3","Thousands",,,1406,"B","Break"
"IRL","Ireland","SVY","Survey data","EEM","Employees","2002","2002","NBR","Number","3","Thousands",,,1446,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2003","2003","NBR","Number","3","Thousands",,,1476,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2004","2004","NBR","Number","3","Thousands",,,1507,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2005","2005","NBR","Number","3","Thousands",,,1673,"B","Break"
"IRL","Ireland","SVY","Survey data","EEM","Employees","2006","2006","NBR","Number","3","Thousands",,,1781,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2007","2007","NBR","Number","3","Thousands",,,1858,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2008","2008","NBR","Number","3","Thousands",,,1855,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2009","2009","NBR","Number","3","Thousands",,,1675,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2010","2010","NBR","Number","3","Thousands",,,1602,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2011","2011","NBR","Number","3","Thousands",,,1577,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2012","2012","NBR","Number","3","Thousands",,,1556,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2013","2013","NBR","Number","3","Thousands",,,1600,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2014","2014","NBR","Number","3","Thousands",,,1640,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2015","2015","NBR","Number","3","Thousands",,,1706,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2016","2016","NBR","Number","3","Thousands",,,1777,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2017","2017","NBR","Number","3","Thousands",,,1842,,
"IRL","Ireland","SVY","Survey data","EEM","Employees","2018","2018","NBR","Number","3","Thousands",,,1913,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","1998","1998","NBR","Number","3","Thousands",,,840,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","2000","2000","NBR","Number","3","Thousands",,,775,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","2001","2001","NBR","Number","3","Thousands",,,654,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","2003","2003","NBR","Number","3","Thousands",,,600,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","2005","2005","NBR","Number","3","Thousands",,,580,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","2007","2007","NBR","Number","3","Thousands",,,510,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","2008","2008","NBR","Number","3","Thousands",,,487,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","2012","2012","NBR","Number","3","Thousands",,,400,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","2013","2013","NBR","Number","3","Thousands",,,383,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","2014","2014","NBR","Number","3","Thousands",,,370,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","2015","2015","NBR","Number","3","Thousands",,,351,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","2016","2016","NBR","Number","3","Thousands",,,330,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","2017","2017","NBR","Number","3","Thousands",,,323,,
"HUN","Hungary","ADM","Administrative data","TUM","Union members","2018","2018","NBR","Number","3","Thousands",,,315,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","1998","1998","NBR","Number","3","Thousands",,,318,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","1999","1999","NBR","Number","3","Thousands",,,306,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2000","2000","NBR","Number","3","Thousands",,,333,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2001","2001","NBR","Number","3","Thousands",,,329,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2002","2002","NBR","Number","3","Thousands",,,361,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2003","2003","NBR","Number","3","Thousands",,,350,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2004","2004","NBR","Number","3","Thousands",,,296,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2005","2005","NBR","Number","3","Thousands",,,302,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2006","2006","NBR","Number","3","Thousands",,,259,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2007","2007","NBR","Number","3","Thousands",,,253,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2008","2008","NBR","Number","3","Thousands",,,234,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2009","2009","NBR","Number","3","Thousands",,,305,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2010","2010","NBR","Number","3","Thousands",,,236,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2011","2011","NBR","Number","3","Thousands",,,258,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2012","2012","NBR","Number","3","Thousands",,,185,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2013","2013","NBR","Number","3","Thousands",,,175,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2014","2014","NBR","Number","3","Thousands",,,197,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2015","2015","NBR","Number","3","Thousands",,,160,,
"SVN","Slovenia","ADM","Administrative data","TUM","Union members","2016","2016","NBR","Number","3","Thousands",,,160,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","1998","1998","PC","Percentage","0","Units",,,22.4,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","1999","1999","PC","Percentage","0","Units",,,22.2,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2000","2000","PC","Percentage","0","Units",,,21.5,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2001","2001","PC","Percentage","0","Units",,,20.7,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2002","2002","PC","Percentage","0","Units",,,20.2,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2003","2003","PC","Percentage","0","Units",,,19.6,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2004","2004","PC","Percentage","0","Units",,,19.2,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2005","2005","PC","Percentage","0","Units",,,18.7,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2006","2006","PC","Percentage","0","Units",,,18.2,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2007","2007","PC","Percentage","0","Units",,,18.1,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2008","2008","PC","Percentage","0","Units",,,18,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2009","2009","PC","Percentage","0","Units",,,18.4,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2010","2010","PC","Percentage","0","Units",,,18.3,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2011","2011","PC","Percentage","0","Units",,,18,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2012","2012","PC","Percentage","0","Units",,,17.9,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2013","2013","PC","Percentage","0","Units",,,17.7,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2014","2014","PC","Percentage","0","Units",,,17.5,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2015","2015","PC","Percentage","0","Units",,,17.4,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2016","2016","PC","Percentage","0","Units",,,17.3,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2017","2017","PC","Percentage","0","Units",,,17.1,,
"JPN","Japan","ADM","Administrative data","TUD","Trade union  density","2018","2018","PC","Percentage","0","Units",,,17,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","1999","1999","NBR","Number","3","Thousands",,,173,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2001","2001","NBR","Number","3","Thousands",,,184,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2003","2003","NBR","Number","3","Thousands",,,158,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2006","2006","NBR","Number","3","Thousands",,,116,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2007","2007","NBR","Number","3","Thousands",,,115,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2008","2008","NBR","Number","3","Thousands",,,112,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2009","2009","NBR","Number","3","Thousands",,,115,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2010","2010","NBR","Number","3","Thousands",,,113,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2011","2011","NBR","Number","3","Thousands",,,109,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2012","2012","NBR","Number","3","Thousands",,,102,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2013","2013","NBR","Number","3","Thousands",,,95,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2014","2014","NBR","Number","3","Thousands",,,94,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2015","2015","NBR","Number","3","Thousands",,,92,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2016","2016","NBR","Number","3","Thousands",,,92,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2017","2017","NBR","Number","3","Thousands",,,92,,
"LTU","Lithuania","ADM","Administrative data","TUM","Union members","2018","2018","NBR","Number","3","Thousands",,,87,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","1998","1998","NBR","Number","3","Thousands",,,95,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2000","2000","NBR","Number","3","Thousands",,,75,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2001","2001","NBR","Number","3","Thousands",,,72,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2002","2002","NBR","Number","3","Thousands",,,70,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2003","2003","NBR","Number","3","Thousands",,,62,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2004","2004","NBR","Number","3","Thousands",,,55,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2005","2005","NBR","Number","3","Thousands",,,53,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2006","2006","NBR","Number","3","Thousands",,,51,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2007","2007","NBR","Number","3","Thousands",,,45,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2008","2008","NBR","Number","3","Thousands",,,42,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2009","2009","NBR","Number","3","Thousands",,,42,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2010","2010","NBR","Number","3","Thousands",,,42,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2011","2011","NBR","Number","3","Thousands",,,39,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2012","2012","NBR","Number","3","Thousands",,,34,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2013","2013","NBR","Number","3","Thousands",,,32,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2014","2014","NBR","Number","3","Thousands",,,31,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2015","2015","NBR","Number","3","Thousands",,,27,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2016","2016","NBR","Number","3","Thousands",,,26,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2017","2017","NBR","Number","3","Thousands",,,25,,
"EST","Estonia","ADM","Administrative data","TUM","Union members","2018","2018","NBR","Number","3","Thousands",,,25,,
"HUN","Hungary","ADM","Administrative data","TUD","Trade union  density","1998","1998","PC","Percentage","0","Units",,,27.2,,
"HUN","Hungary","ADM","Administrative data","TUD","Trade union  density","2000","2000","PC","Percentage","0","Units",,,23.8,,
"HUN","Hungary","ADM","Administrative data","TUD","Trade union  density","2001","2001","PC","Percentage","0","Units",,,19.7,,
"HUN","Hungary","ADM","Administrative data","TUD","Trade union  density","2003","2003","PC","Percentage","0","Units",,,17.7,,
"HUN","Hungary","ADM","Administrative data","TUD","Trade union  density","2005","2005","PC","Percentage","0","Units",,,17.2,,
"HUN","Hungary","ADM","Administrative data","TUD","Trade union  density","2007","2007","PC","Percentage","0","Units",,,14.9,,
"HUN","Hungary","ADM","Administrative data","TUD","Trade union  density","2008","2008","PC","Percentage","0","Units",,,14.4,,
"HUN","Hungary","ADM","Administrative data","TUD","Trade union  density","2012","2012","PC","Percentage","0","Units",,,11.8,,
